brand,brand_url,model,repair_type,price,timestamp,repair_type_matched,source_score,device_name,device_clean,repair_name,repair_clean,device_score,repair_score,price_clean,median_price,is_outlier,match_score,final_score,device_standard,repair_standard
Apple,https://save.co/reparation/apple/iphone-14-plus?shop=DT060,IPHONE 14 PLUS,Appareil photo avant,89.9,2026-04-05T12:06:16+00:00,True,0.5,apple iphone 14 plus,apple iphone 14 plus,appareil photo avant,appareil photo avant,1.0,1.0,89.9,59.9,True,1.3,0.0,apple iphone 14 plus,appareil photo avant
Apple,https://save.co/reparation/apple/iphone-14-plus?shop=DT060,IPHONE 14 PLUS,Caméra Arriére iPhone 14 Plus,99.9,2026-04-05T12:06:16+00:00,False,0.5,apple iphone 14 plus,apple iphone 14 plus,camera,camera,1.0,1.0,99.9,59.9,True,1.3,0.0,apple iphone 14 plus,camera
Apple,https://save.co/reparation/apple/iphone-14-plus?shop=DT060,IPHONE 14 PLUS,Ecouteur,59.9,2026-04-05T12:06:16+00:00,True,0.5,apple iphone 14 plus,apple iphone 14 plus,ecouteur,ecouteur,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 14 plus,ecouteur
Apple,https://save.co/reparation/apple/iphone-14-plus?shop=DT060,IPHONE 14 PLUS,Haut parleur,59.9,2026-04-05T12:06:16+00:00,True,0.5,apple iphone 14 plus,apple iphone 14 plus,haut parleur,haut parleur,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 14 plus,haut parleur
Apple,https://save.co/reparation/apple/iphone-14-plus?shop=DT060,IPHONE 14 PLUS,Micro,59.9,2026-04-05T12:06:16+00:00,True,0.5,apple iphone 14 plus,apple iphone 14 plus,micro,micro,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 14 plus,micro
Apple,https://save.co/reparation/apple/iphone-14-plus?shop=DT060,IPHONE 14 PLUS,Connecteur de charge,99.9,2026-04-05T12:06:16+00:00,True,0.5,apple iphone 14 plus,apple iphone 14 plus,connecteur de charge,connecteur de charge,1.0,1.0,99.9,59.9,True,1.3,0.0,apple iphone 14 plus,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-14?shop=DT060,IPHONE 14,Module Afficheur iPhone 14,149.9,2026-04-05T12:07:14+00:00,False,0.5,apple iphone 14,apple iphone 14,module afficheur iphone 14,module afficheur iphone 14,1.0,1.0,149.9,59.9,True,1.3,0.0,apple iphone 14,module afficheur iphone 14
Apple,https://save.co/reparation/apple/iphone-14?shop=DT060,IPHONE 14,Batterie,79.9,2026-04-05T12:07:14+00:00,True,0.5,apple iphone 14,apple iphone 14,battery,battery,1.0,1.0,79.9,59.9,False,1.3,0.65,apple iphone 14,battery
Apple,https://save.co/reparation/apple/iphone-14?shop=DT060,IPHONE 14,Appareil photo avant,79.9,2026-04-05T12:07:14+00:00,True,0.5,apple iphone 14,apple iphone 14,appareil photo avant,appareil photo avant,1.0,1.0,79.9,59.9,False,1.3,0.65,apple iphone 14,appareil photo avant
Apple,https://save.co/reparation/apple/iphone-14?shop=DT060,IPHONE 14,Caméra Arriére iPhone 14,129.9,2026-04-05T12:07:14+00:00,False,0.5,apple iphone 14,apple iphone 14,camera,camera,1.0,1.0,129.9,59.9,True,1.3,0.0,apple iphone 14,camera
Apple,https://save.co/reparation/apple/iphone-14?shop=DT060,IPHONE 14,Ecouteur,59.9,2026-04-05T12:07:14+00:00,True,0.5,apple iphone 14,apple iphone 14,ecouteur,ecouteur,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 14,ecouteur
Apple,https://save.co/reparation/apple/iphone-14?shop=DT060,IPHONE 14,Haut parleur,59.9,2026-04-05T12:07:14+00:00,True,0.5,apple iphone 14,apple iphone 14,haut parleur,haut parleur,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 14,haut parleur
Apple,https://save.co/reparation/apple/iphone-14?shop=DT060,IPHONE 14,Micro,59.9,2026-04-05T12:07:14+00:00,True,0.5,apple iphone 14,apple iphone 14,micro,micro,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 14,micro
Apple,https://save.co/reparation/apple/iphone-14?shop=DT060,IPHONE 14,Connecteur de charge,99.9,2026-04-05T12:07:14+00:00,True,0.5,apple iphone 14,apple iphone 14,connecteur de charge,connecteur de charge,1.0,1.0,99.9,59.9,True,1.3,0.0,apple iphone 14,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-13-pro-max?shop=DT060,IPHONE 13 PRO MAX,Ecran iPhone 13 Pro Max,149.9,2026-04-05T12:07:24+00:00,False,0.5,apple iphone 13 pro max,apple iphone 13 pro max,ecran iphone 13 pro max,ecran iphone 13 pro max,1.0,1.0,149.9,59.9,True,1.3,0.0,apple iphone 13 pro max,ecran iphone 13 pro max
Apple,https://save.co/reparation/apple/iphone-13-pro-max?shop=DT060,IPHONE 13 PRO MAX,Batterie,69.9,2026-04-05T12:07:24+00:00,True,0.5,apple iphone 13 pro max,apple iphone 13 pro max,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,apple iphone 13 pro max,battery
Apple,https://save.co/reparation/apple/iphone-13-pro-max?shop=DT060,IPHONE 13 PRO MAX,Caméra Arriére iPhone 13 Pro Max,129.9,2026-04-05T12:07:24+00:00,False,0.5,apple iphone 13 pro max,apple iphone 13 pro max,camera,camera,1.0,1.0,129.9,59.9,True,1.3,0.0,apple iphone 13 pro max,camera
Apple,https://save.co/reparation/apple/iphone-13-pro-max?shop=DT060,IPHONE 13 PRO MAX,Ecouteur,49.9,2026-04-05T12:07:24+00:00,True,0.5,apple iphone 13 pro max,apple iphone 13 pro max,ecouteur,ecouteur,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 13 pro max,ecouteur
Apple,https://save.co/reparation/apple/iphone-13-pro-max?shop=DT060,IPHONE 13 PRO MAX,Appareil photo avant,79.9,2026-04-05T12:07:24+00:00,True,0.5,apple iphone 13 pro max,apple iphone 13 pro max,appareil photo avant,appareil photo avant,1.0,1.0,79.9,59.9,False,1.3,0.65,apple iphone 13 pro max,appareil photo avant
Apple,https://save.co/reparation/apple/iphone-13-pro-max?shop=DT060,IPHONE 13 PRO MAX,Connecteur de charge,89.9,2026-04-05T12:07:24+00:00,True,0.5,apple iphone 13 pro max,apple iphone 13 pro max,connecteur de charge,connecteur de charge,1.0,1.0,89.9,59.9,True,1.3,0.0,apple iphone 13 pro max,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-13-pro-max?shop=DT060,IPHONE 13 PRO MAX,Haut parleur,49.9,2026-04-05T12:07:24+00:00,True,0.5,apple iphone 13 pro max,apple iphone 13 pro max,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 13 pro max,haut parleur
Apple,https://save.co/reparation/apple/iphone-13-pro?shop=DT060,IPHONE 13 PRO,Ecran iPhone 13 Pro,149.9,2026-04-05T12:07:33+00:00,False,0.5,apple iphone 13 pro,apple iphone 13 pro,ecran iphone 13 pro,ecran iphone 13 pro,1.0,1.0,149.9,59.9,True,1.3,0.0,apple iphone 13 pro,ecran iphone 13 pro
Apple,https://save.co/reparation/apple/iphone-13-pro?shop=DT060,IPHONE 13 PRO,Batterie,69.9,2026-04-05T12:07:33+00:00,True,0.5,apple iphone 13 pro,apple iphone 13 pro,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,apple iphone 13 pro,battery
Apple,https://save.co/reparation/apple/iphone-13-pro?shop=DT060,IPHONE 13 PRO,Caméra Arriére iPhone 13 Pro Max,129.9,2026-04-05T12:07:33+00:00,False,0.5,apple iphone 13 pro,apple iphone 13 pro,camera,camera,1.0,1.0,129.9,59.9,True,1.3,0.0,apple iphone 13 pro,camera
Apple,https://save.co/reparation/apple/iphone-13-pro?shop=DT060,IPHONE 13 PRO,Connecteur de charge,89.9,2026-04-05T12:07:33+00:00,True,0.5,apple iphone 13 pro,apple iphone 13 pro,connecteur de charge,connecteur de charge,1.0,1.0,89.9,59.9,True,1.3,0.0,apple iphone 13 pro,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-13-pro?shop=DT060,IPHONE 13 PRO,Ecouteur,49.9,2026-04-05T12:07:33+00:00,True,0.5,apple iphone 13 pro,apple iphone 13 pro,ecouteur,ecouteur,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 13 pro,ecouteur
Apple,https://save.co/reparation/apple/iphone-13-pro?shop=DT060,IPHONE 13 PRO,Appareil photo avant,79.9,2026-04-05T12:07:33+00:00,True,0.5,apple iphone 13 pro,apple iphone 13 pro,appareil photo avant,appareil photo avant,1.0,1.0,79.9,59.9,False,1.3,0.65,apple iphone 13 pro,appareil photo avant
Apple,https://save.co/reparation/apple/iphone-13-pro?shop=DT060,IPHONE 13 PRO,Haut parleur,49.9,2026-04-05T12:07:33+00:00,True,0.5,apple iphone 13 pro,apple iphone 13 pro,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 13 pro,haut parleur
Apple,https://save.co/reparation/apple/iphone-13?shop=DT060,IPHONE 13,Ecran iPhone 13,129.9,2026-04-05T12:07:42+00:00,False,0.5,apple iphone 13,apple iphone 13,ecran iphone 13,ecran iphone 13,1.0,1.0,129.9,59.9,True,1.3,0.0,apple iphone 13,ecran iphone 13
Apple,https://save.co/reparation/apple/iphone-13?shop=DT060,IPHONE 13,Batterie,69.9,2026-04-05T12:07:42+00:00,True,0.5,apple iphone 13,apple iphone 13,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,apple iphone 13,battery
Apple,https://save.co/reparation/apple/iphone-13?shop=DT060,IPHONE 13,Caméra Arriére,59.9,2026-04-05T12:07:42+00:00,False,0.5,apple iphone 13,apple iphone 13,camera,camera,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 13,camera
Apple,https://save.co/reparation/apple/iphone-13?shop=DT060,IPHONE 13,Caméra Frontale,49.9,2026-04-05T12:07:42+00:00,False,0.5,apple iphone 13,apple iphone 13,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 13,camera
Apple,https://save.co/reparation/apple/iphone-13?shop=DT060,IPHONE 13,Connecteur de charge,79.9,2026-04-05T12:07:42+00:00,True,0.5,apple iphone 13,apple iphone 13,connecteur de charge,connecteur de charge,1.0,1.0,79.9,59.9,False,1.3,0.65,apple iphone 13,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-13?shop=DT060,IPHONE 13,Ecouteur,49.9,2026-04-05T12:07:42+00:00,True,0.5,apple iphone 13,apple iphone 13,ecouteur,ecouteur,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 13,ecouteur
Apple,https://save.co/reparation/apple/iphone-13?shop=DT060,IPHONE 13,Haut parleur,39.9,2026-04-05T12:07:42+00:00,True,0.5,apple iphone 13,apple iphone 13,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 13,haut parleur
Apple,https://save.co/reparation/apple/iphone-13-mini?shop=DT060,IPHONE 13 MINI,Ecran iPhone 13 mini,129.9,2026-04-05T12:07:59+00:00,False,0.5,apple iphone 13 mini,apple iphone 13 mini,ecran iphone 13 mini,ecran iphone 13 mini,1.0,1.0,129.9,59.9,True,1.3,0.0,apple iphone 13 mini,ecran iphone 13 mini
Apple,https://save.co/reparation/apple/iphone-13-mini?shop=DT060,IPHONE 13 MINI,Batterie,69.9,2026-04-05T12:07:59+00:00,True,0.5,apple iphone 13 mini,apple iphone 13 mini,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,apple iphone 13 mini,battery
Apple,https://save.co/reparation/apple/iphone-13-mini?shop=DT060,IPHONE 13 MINI,Caméra Arriére,59.9,2026-04-05T12:07:59+00:00,False,0.5,apple iphone 13 mini,apple iphone 13 mini,camera,camera,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 13 mini,camera
Apple,https://save.co/reparation/apple/iphone-13-mini?shop=DT060,IPHONE 13 MINI,Caméra Frontale,49.9,2026-04-05T12:07:59+00:00,False,0.5,apple iphone 13 mini,apple iphone 13 mini,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 13 mini,camera
Apple,https://save.co/reparation/apple/iphone-13-mini?shop=DT060,IPHONE 13 MINI,Connecteur de charge,89.9,2026-04-05T12:07:59+00:00,True,0.5,apple iphone 13 mini,apple iphone 13 mini,connecteur de charge,connecteur de charge,1.0,1.0,89.9,59.9,True,1.3,0.0,apple iphone 13 mini,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-13-mini?shop=DT060,IPHONE 13 MINI,Ecouteur,39.9,2026-04-05T12:07:59+00:00,True,0.5,apple iphone 13 mini,apple iphone 13 mini,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 13 mini,ecouteur
Apple,https://save.co/reparation/apple/iphone-13-mini?shop=DT060,IPHONE 13 MINI,Haut parleur,39.9,2026-04-05T12:07:59+00:00,True,0.5,apple iphone 13 mini,apple iphone 13 mini,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 13 mini,haut parleur
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Module Afficheur Refurb,319.9,2026-04-05T12:08:10+00:00,False,0.5,apple iphone 12 pro max,apple iphone 12 pro max,module afficheur refurb,module afficheur refurb,1.0,1.0,319.9,59.9,True,1.3,0.0,apple iphone 12 pro max,module afficheur refurb
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Batterie,79.9,2026-04-05T12:08:10+00:00,True,0.5,apple iphone 12 pro max,apple iphone 12 pro max,battery,battery,1.0,1.0,79.9,59.9,False,1.3,0.65,apple iphone 12 pro max,battery
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Connecteur de charge,79.9,2026-04-05T12:08:10+00:00,True,0.5,apple iphone 12 pro max,apple iphone 12 pro max,connecteur de charge,connecteur de charge,1.0,1.0,79.9,59.9,False,1.3,0.65,apple iphone 12 pro max,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Caméra Frontale,99.9,2026-04-05T12:08:10+00:00,False,0.5,apple iphone 12 pro max,apple iphone 12 pro max,camera,camera,1.0,1.0,99.9,59.9,True,1.3,0.0,apple iphone 12 pro max,camera
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Façade arrière,129.9,2026-04-05T12:08:10+00:00,True,0.5,apple iphone 12 pro max,apple iphone 12 pro max,façade arrière,faade arrire,1.0,0.9230769230769231,129.9,59.9,True,1.2615384615384615,0.0,apple iphone 12 pro max,façade arrière
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Ecouteur,39.9,2026-04-05T12:08:10+00:00,True,0.5,apple iphone 12 pro max,apple iphone 12 pro max,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 pro max,ecouteur
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Haut parleur,49.9,2026-04-05T12:08:10+00:00,True,0.5,apple iphone 12 pro max,apple iphone 12 pro max,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 12 pro max,haut parleur
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Diagnostique,19.9,2026-04-05T12:08:10+00:00,False,0.5,apple iphone 12 pro max,apple iphone 12 pro max,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,apple iphone 12 pro max,diagnostique
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:08:10+00:00,False,0.5,apple iphone 12 pro max,apple iphone 12 pro max,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,apple iphone 12 pro max,désoxydation galaxy a8 2018
Apple,https://save.co/reparation/apple/iphone-12-pro-max?shop=DT060,IPHONE 12 PRO MAX,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:08:10+00:00,False,0.5,apple iphone 12 pro max,apple iphone 12 pro max,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,apple iphone 12 pro max,mise à jour logiciel lumia 535
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Module Afficheur Refurb,239.9,2026-04-05T12:08:27+00:00,False,0.5,apple iphone 12 pro,apple iphone 12 pro,module afficheur refurb,module afficheur refurb,1.0,1.0,239.9,59.9,True,1.3,0.0,apple iphone 12 pro,module afficheur refurb
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Batterie,39.9,2026-04-05T12:08:27+00:00,True,0.5,apple iphone 12 pro,apple iphone 12 pro,battery,battery,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 pro,battery
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Connecteur de charge,39.9,2026-04-05T12:08:27+00:00,True,0.5,apple iphone 12 pro,apple iphone 12 pro,connecteur de charge,connecteur de charge,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 pro,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Caméra Frontale,39.9,2026-04-05T12:08:27+00:00,False,0.5,apple iphone 12 pro,apple iphone 12 pro,camera,camera,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 pro,camera
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Façade arrière,129.9,2026-04-05T12:08:27+00:00,True,0.5,apple iphone 12 pro,apple iphone 12 pro,façade arrière,faade arrire,1.0,0.9230769230769231,129.9,59.9,True,1.2615384615384615,0.0,apple iphone 12 pro,façade arrière
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Haut parleur,49.9,2026-04-05T12:08:27+00:00,True,0.5,apple iphone 12 pro,apple iphone 12 pro,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 12 pro,haut parleur
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Ecouteur,39.9,2026-04-05T12:08:27+00:00,True,0.5,apple iphone 12 pro,apple iphone 12 pro,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 pro,ecouteur
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Diagnostique,19.9,2026-04-05T12:08:27+00:00,False,0.5,apple iphone 12 pro,apple iphone 12 pro,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,apple iphone 12 pro,diagnostique
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:08:27+00:00,False,0.5,apple iphone 12 pro,apple iphone 12 pro,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,apple iphone 12 pro,désoxydation galaxy a8 2018
Apple,https://save.co/reparation/apple/iphone-12-pro?shop=DT060,IPHONE 12 PRO,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:08:27+00:00,False,0.5,apple iphone 12 pro,apple iphone 12 pro,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,apple iphone 12 pro,mise à jour logiciel lumia 535
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Module Afficheur Compatible,359.9,2026-04-05T12:08:49+00:00,False,0.5,apple iphone 12,apple iphone 12,module afficheur compatible,module afficheur compatible,1.0,1.0,359.9,59.9,True,1.3,0.0,apple iphone 12,module afficheur compatible
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Batterie,39.9,2026-04-05T12:08:49+00:00,True,0.5,apple iphone 12,apple iphone 12,battery,battery,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12,battery
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Connecteur de charge,39.9,2026-04-05T12:08:49+00:00,True,0.5,apple iphone 12,apple iphone 12,connecteur de charge,connecteur de charge,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Caméra Frontale,39.9,2026-04-05T12:08:49+00:00,False,0.5,apple iphone 12,apple iphone 12,camera,camera,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12,camera
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Appareil photo arrière,79.9,2026-04-05T12:08:49+00:00,True,0.5,apple iphone 12,apple iphone 12,appareil photo arrière,appareil photo arrire,1.0,0.9767441860465116,79.9,59.9,False,1.2883720930232558,0.6441860465116279,apple iphone 12,appareil photo arrière
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Ecouteur,59.9,2026-04-05T12:08:49+00:00,True,0.5,apple iphone 12,apple iphone 12,ecouteur,ecouteur,1.0,1.0,59.9,59.9,False,1.3,0.65,apple iphone 12,ecouteur
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Haut parleur,49.9,2026-04-05T12:08:49+00:00,True,0.5,apple iphone 12,apple iphone 12,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,apple iphone 12,haut parleur
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Diagnostique,19.9,2026-04-05T12:08:49+00:00,False,0.5,apple iphone 12,apple iphone 12,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,apple iphone 12,diagnostique
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:08:49+00:00,False,0.5,apple iphone 12,apple iphone 12,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,apple iphone 12,désoxydation galaxy a8 2018
Apple,https://save.co/reparation/apple/iphone-12?shop=DT060,IPHONE 12,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:08:49+00:00,False,0.5,apple iphone 12,apple iphone 12,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,apple iphone 12,mise à jour logiciel lumia 535
Apple,https://save.co/reparation/apple/iphone-12-mini?shop=DT060,IPHONE 12 MINI,Module Afficheur Refurb,229.9,2026-04-05T12:09:12+00:00,False,0.5,apple iphone 12 mini,apple iphone 12 mini,module afficheur refurb,module afficheur refurb,1.0,1.0,229.9,59.9,True,1.3,0.0,apple iphone 12 mini,module afficheur refurb
Apple,https://save.co/reparation/apple/iphone-12-mini?shop=DT060,IPHONE 12 MINI,Batterie,39.9,2026-04-05T12:09:12+00:00,True,0.5,apple iphone 12 mini,apple iphone 12 mini,battery,battery,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 mini,battery
Apple,https://save.co/reparation/apple/iphone-12-mini?shop=DT060,IPHONE 12 MINI,Connecteur de charge,39.9,2026-04-05T12:09:12+00:00,True,0.5,apple iphone 12 mini,apple iphone 12 mini,connecteur de charge,connecteur de charge,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 mini,connecteur de charge
Apple,https://save.co/reparation/apple/iphone-12-mini?shop=DT060,IPHONE 12 MINI,Caméra Frontale,39.9,2026-04-05T12:09:12+00:00,False,0.5,apple iphone 12 mini,apple iphone 12 mini,camera,camera,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 mini,camera
Apple,https://save.co/reparation/apple/iphone-12-mini?shop=DT060,IPHONE 12 MINI,Appareil photo arrière,99.9,2026-04-05T12:09:12+00:00,True,0.5,apple iphone 12 mini,apple iphone 12 mini,appareil photo arrière,appareil photo arrire,1.0,0.9767441860465116,99.9,59.9,True,1.2883720930232558,0.0,apple iphone 12 mini,appareil photo arrière
Apple,https://save.co/reparation/apple/iphone-12-mini?shop=DT060,IPHONE 12 MINI,Ecouteur,39.9,2026-04-05T12:09:12+00:00,True,0.5,apple iphone 12 mini,apple iphone 12 mini,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,apple iphone 12 mini,ecouteur
